1559243306766027155
400362, 180, -50, -3990, -18, 36, 11, 318, -67, -1039, 26.28, 169.93, 156.96
400372, 146, -48, -3956, -16, 36, 11, 320, -72, -1039, 26.28, 169.93, 156.96
400382, 132, -98, -3952, -17, 37, 12, 325, -75, -1046, 26.28, 169.93, 156.95
400392, 202, -58, -4054, -19, 37, 11, 328, -75, -1039, 26.27, 169.93, 156.94
400402, 150, -34, -3984, -18, 38, 11, 326, -73, -1033, 26.27, 169.93, 156.93
400412, 156, -2, -3934, -18, 40, 11, 325, -70, -1046, 26.27, 169.92, 156.92
400422, 130, -18, -3956, -20, 37, 11, 326, -71, -1042, 26.27, 169.92, 156.91
400432, 200, -46, -3994, -19, 38, 11, 323, -82, -1043, 26.26, 169.92, 156.90
400442, 196, -30, -4036, -18, 37, 9, 324, -64, -1042, 26.26, 169.92, 156.90
400452, 132, -38, -3990, -19, 37, 12, 316, -70, -1027, 26.25, 169.91, 156.89
400462, 142, -64, -3896, -20, 37, 13, 326, -76, -1042, 26.25, 169.91, 156.88
400472, 160, -32, -3956, -19, 38, 11, 325, -67, -1034, 26.25, 169.91, 156.87
400482, 226, -72, -4018, -17, 37, 11, 325, -70, -1041, 26.24, 169.91, 156.86
400492, 190, -36, -4032, -18, 38, 11, 322, -69, -1047, 26.24, 169.91, 156.85
400502, 174, -36, -3976, -19, 37, 12, 329, -81, -1040, 26.24, 169.91, 156.85
400512, 130, -46, -3964, -19, 36, 11, 324, -76, -1035, 26.24, 169.90, 156.84
400522, 184, -26, -4060, -19, 37, 11, 325, -72, -1041, 26.23, 169.90, 156.83
400532, 202, -28, -4010, -20, 36, 9, 324, -69, -1038, 26.23, 169.90, 156.82
400542, 142, 0, -3972, -19, 35, 12, 319, -66, -1038, 26.22, 169.90, 156.81
400552, 150, -26, -3988, -17, 38, 11, 328, -72, -1029, 26.22, 169.89, 156.80
400562, 160, -48, -3998, -19, 37, 11, 324, -66, -1042, 26.22, 169.89, 156.79
